Species 1,Species 2,Dist
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,0.0023328149
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,0.0015552100
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,0.0054432348
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,0.0023328149
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,0.0357698289
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,0.0069984448
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,0.0054432348
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.2138953942
OR222910 human CHN 2021 NA SY2106 stool serotype 5,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1948955916
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1595990748
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1598770177
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1637202152
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.2138953942
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.0337941628
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.0337941628
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1941221964
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.0207373272
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.2146760343
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.2146760343
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.2146760343
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.2138953942
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.2146760343
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1975019516
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.2154566745
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.2138953942
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.2154566745
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.2131147541
OR222910 human CHN 2021 NA SY2106 stool serotype 5,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1948955916
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1603700848
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1606456572
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1637202152
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.2131147541
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.0345622120
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.0345622120
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1941221964
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.0215053763
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.2138953942
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.2138953942
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.2138953942
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.2131147541
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.2138953942
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1967213115
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.2146760343
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.2131147541
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.2146760343
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.0007680492
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.2162373146
OR222910 human CHN 2021 NA SY2106 stool serotype 5,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1972157773
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1526599846
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1529592621
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1568024596
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.2162373146
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.0030721966
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.0030721966
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1987625677
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.0407066052
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.2170179547
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.2170179547
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.2170179547
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.2162373146
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.2170179547
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1865729899
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.2177985948
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.2162373146
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.2177985948
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.0345622120
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.0353302611
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.2154566745
OR222910 human CHN 2021 NA SY2106 stool serotype 5,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1964423821
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1518889746
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1521906226
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1560338201
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.2154566745
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.0046082949
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.0046082949
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1979891725
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.0414746544
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.2162373146
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.2162373146
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.2162373146
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.2154566745
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.2162373146
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1857923497
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.2170179547
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.2154566745
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.2170179547
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.0353302611
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.0360983103
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.0061255743
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.2154566745
OR222910 human CHN 2021 NA SY2106 stool serotype 5,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1964423821
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1511179645
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1514219831
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1552651806
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.2154566745
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.0023041475
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.0023041475
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1979891725
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.0391705069
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.2162373146
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.2162373146
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.2162373146
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.2154566745
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.2162373146
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1857923497
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.2170179547
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.2154566745
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.2170179547
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.0330261137
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.0337941628
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.0038284839
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.0022970904
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.2185792350
OR222910 human CHN 2021 NA SY2106 stool serotype 5,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1972157773
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1518889746
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1521906226
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1560338201
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.2185792350
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.0038402458
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.0038402458
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1987625677
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.0399385561
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.2193598751
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.2193598751
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.2193598751
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.2185792350
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.2193598751
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1889149102
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.2201405152
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.2185792350
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.2201405152
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.0337941628
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.0345622120
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.0053598775
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.0068912711
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.0045941807
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,0.2162373146
OR222910 human CHN 2021 NA SY2106 stool serotype 5,LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,0.1964423821
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,0.1511179645
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,0.1514219831
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,0.1552651806
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,0.2162373146
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,0.0007680492
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,0.0007680492
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,0.1979891725
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,0.0391705069
