Species 1,Species 2,Dist
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,0.0027198549
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,0.0009066183
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,0.0040797824
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,0.0027198549
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,0.0426110607
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,0.0054397099
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,0.0045330916
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1468181818
OR222910 human CHN 2021 NA SY2106 stool serotype 5,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1208445642
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1173814898
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1157657658
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1180180180
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1463636364
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.0445745160
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.0436740207
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1213483146
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.0228187919
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1472727273
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1472727273
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1477272727
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1463636364
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1472727273
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1400000000
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1472727273
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1468181818
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,0.1481818182
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1463636364
OR222910 human CHN 2021 NA SY2106 stool serotype 5,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1208445642
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1178329571
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1162162162
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1180180180
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1459090909
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.0450247636
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.0441242683
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1213483146
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.0232662192
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1468181818
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1468181818
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1472727273
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1459090909
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1468181818
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1395454545
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1468181818
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1463636364
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.1477272727
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,0.0004474273
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1467514766
OR222910 human CHN 2021 NA SY2106 stool serotype 5,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1351717902
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1083032491
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1094101756
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1116614138
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1462971377
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.0035762181
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.0026821636
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1365897784
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.0441242683
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1472058155
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1472058155
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1476601545
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1462971377
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1472058155
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1104043617
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1476601545
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1467514766
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.1481144934
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.0436740207
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,0.0441242683
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1458427987
OR222910 human CHN 2021 NA SY2106 stool serotype 5,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1360759494
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1083032491
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1094101756
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1116614138
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1453884598
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.0062583818
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.0053643272
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1374943464
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.0450247636
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1462971377
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1462971377
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1467514766
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1453884598
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1462971377
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1104043617
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1467514766
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1458427987
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.1472058155
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.0445745160
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.0450247636
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,0.0053571429
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1453884598
OR222910 human CHN 2021 NA SY2106 stool serotype 5,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1360759494
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1074007220
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1085096803
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1107609185
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1449341209
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.0053643272
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.0044702727
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1374943464
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.0436740207
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1458427987
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1458427987
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1462971377
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1449341209
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1458427987
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1108587006
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1462971377
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1453884598
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.1467514766
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.0432237731
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.0436740207
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.0044642857
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,0.0026785714
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1481144934
OR222910 human CHN 2021 NA SY2106 stool serotype 5,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1351717902
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1083032491
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1094101756
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1116614138
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1476601545
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.0071524363
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.0062583818
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1365897784
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.0441242683
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1485688323
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1485688323
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1490231713
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1476601545
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1485688323
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1144934121
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1490231713
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1481144934
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.1494775102
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.0427735254
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.0432237731
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.0062500000
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.0084821429
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,0.0071428571
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,0.1472058155
OR222910 human CHN 2021 NA SY2106 stool serotype 5,LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,0.1351717902
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,0.1078519856
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,0.1089599280
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,0.1112111661
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,0.1467514766
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,0.0031291909
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,0.0022351363
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,0.1365897784
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,0.0436740207
